Date;Open;High;Low;Close ;Adj Close ;Volume
12/2/2025;53.9;54.9;53.8;54.6;54.6;2,235,000.0
11/2/2025;53.4;54.0;53.3;53.9;53.9;1,328,300.0
10/2/2025;53.4;53.6;53.2;53.3;53.3;1,540,900.0
7/2/2025;53.6;53.6;53.2;53.4;53.4;2,331,800.0
6/2/2025;53.8;53.8;52.7;52.9;52.9;3,458,800.0
5/2/2025;53.8;54.1;53.5;53.5;53.5;3,201,300.0
4/2/2025;53.5;53.7;53.0;53.5;53.5;1,871,300.0
3/2/2025;53.4;54.0;53.2;53.4;53.4;1,890,800.0
31/1/2025;54.2;54.3;53.8;54.3;54.3;3,199,300.0
30/1/2025;53.8;54.9;53.7;54.2;54.2;4,733,000.0
29/1/2025;52.8;53.0;52.1;52.2;52.2;3,166,800.0
28/1/2025;53.6;53.6;52.8;53.0;53.0;2,123,000.0
27/1/2025;53.6;53.8;53.0;53.3;53.3;3,039,200.0
24/1/2025;52.5;52.7;52.4;52.5;52.5;2,141,300.0
23/1/2025;52.4;52.4;51.8;52.0;52.0;2,343,700.0
22/1/2025;51.7;51.7;51.2;51.5;51.5;1,836,600.0
21/1/2025;51.7;51.8;51.2;51.7;51.7;3,510,700.0
17/1/2025;50.8;51.1;50.5;50.7;50.7;2,426,200.0
16/1/2025;49.9;51.1;49.8;50.7;50.7;5,171,100.0
15/1/2025;49.6;49.8;49.0;49.4;49.4;2,345,000.0
14/1/2025;48.4;48.6;47.9;48.5;48.5;1,680,800.0
13/1/2025;48.5;48.7;48.4;48.6;48.6;2,001,200.0
10/1/2025;49.4;49.4;48.7;48.7;48.7;2,833,400.0
8/1/2025;49.1;49.4;48.7;49.2;49.2;2,974,600.0
7/1/2025;49.7;50.0;49.7;49.9;49.9;2,816,700.0
6/1/2025;48.6;49.6;48.4;49.2;49.2;2,779,200.0
3/1/2025;48.1;48.2;47.8;48.2;48.2;1,558,600.0
2/1/2025;48.3;48.6;48.1;48.2;48.2;1,269,200.0
31/12/2024;48.1;48.5;48.0;48.2;48.2;637,500.0
30/12/2024;48.7;48.7;48.2;48.2;48.2;1,922,300.0
27/12/2024;48.2;49.1;48.2;48.7;48.7;2,221,800.0
26/12/2024;48.2;48.8;48.1;48.4;48.4;1,565,400.0
24/12/2024;47.8;48.4;47.8;48.3;48.3;1,641,200.0
23/12/2024;47.8;48.4;47.5;48.4;48.4;2,221,300.0
20/12/2024;46.9;47.9;46.9;47.7;47.7;2,486,800.0
19/12/2024;47.3;47.7;47.2;47.5;47.5;2,672,600.0
18/12/2024;47.7;48.3;47.0;47.0;47.0;2,523,400.0
17/12/2024;47.7;49.7;47.6;48.9;48.9;6,708,000.0
16/12/2024;46.4;46.6;45.8;45.9;45.9;4,002,000.0
13/12/2024;47.1;47.1;46.4;46.8;46.8;3,464,300.0
12/12/2024;47.4;47.7;47.0;47.0;47.0;2,602,000.0
11/12/2024;48.1;48.1;47.8;48.0;48.0;1,866,300.0
10/12/2024;48.5;48.6;48.0;48.1;48.1;2,017,300.0
9/12/2024;48.4;48.6;48.3;48.4;48.4;1,624,400.0
6/12/2024;48.5;48.7;48.3;48.5;48.5;1,590,300.0
5/12/2024;48.2;48.7;48.1;48.5;48.5;2,019,300.0
4/12/2024;47.9;48.1;47.6;48.0;48.0;2,297,800.0
3/12/2024;48.2;48.2;48.0;48.2;48.2;2,555,100.0
2/12/2024;48.1;48.2;47.6;48.0;48.0;1,622,600.0
29/11/2024;48.3;48.6;48.3;48.5;48.5;1,435,000.0
27/11/2024;48.5;49.0;48.4;48.7;48.7;1,523,600.0
26/11/2024;48.6;48.6;47.9;48.3;48.3;3,035,900.0
25/11/2024;48.8;48.8;48.3;48.4;48.4;4,732,500.0
22/11/2024;48.0;48.5;48.0;48.3;48.3;3,549,400.0
21/11/2024;47.6;48.0;47.6;48.0;48.0;1,830,000.0
20/11/2024;48.0;48.0;47.6;47.8;47.8;1,737,500.0
19/11/2024;48.0;48.2;47.8;48.0;48.0;3,337,400.0
18/11/2024;48.0;48.7;47.9;48.5;48.5;2,613,700.0
15/11/2024;47.9;48.2;47.5;48.0;48.0;3,651,100.0
14/11/2024;49.6;50.1;47.6;47.8;47.8;2,973,000.0
13/11/2024;49.8;49.8;49.2;49.5;49.5;1,680,600.0
12/11/2024;50.4;50.5;50.1;50.1;50.1;2,709,900.0
11/11/2024;51.1;51.2;50.6;50.6;50.6;2,059,300.0
8/11/2024;51.5;51.6;51.2;51.3;51.3;1,283,700.0
7/11/2024;51.5;51.8;51.4;51.7;51.7;1,388,600.0
6/11/2024;51.5;51.7;50.9;51.3;51.3;3,013,400.0
5/11/2024;52.5;52.9;52.4;52.9;52.9;851,800.0
4/11/2024;53.5;53.6;52.8;53.0;53.0;1,273,200.0
1/11/2024;53.8;53.8;53.1;53.3;53.3;1,381,500.0
31/10/2024;52.9;53.0;52.4;52.9;52.9;1,396,300.0
30/10/2024;53.3;53.7;53.3;53.5;53.5;2,609,000.0
29/10/2024;54.5;54.6;53.7;53.8;53.8;1,934,100.0
28/10/2024;54.2;54.7;54.0;54.4;54.4;3,461,900.0
25/10/2024;53.9;54.4;53.4;54.3;54.3;3,251,900.0
24/10/2024;53.2;53.2;50.0;52.1;52.1;3,306,300.0
23/10/2024;53.2;53.4;52.9;52.9;52.9;2,380,800.0
22/10/2024;53.1;53.7;53.0;53.3;53.3;1,699,000.0
21/10/2024;54.6;54.7;53.5;53.7;53.7;2,239,800.0
18/10/2024;54.6;55.0;54.3;54.9;54.9;1,196,700.0
17/10/2024;54.6;55.0;54.4;54.9;54.9;1,051,400.0
16/10/2024;54.7;55.1;54.3;54.4;54.4;1,515,800.0
15/10/2024;54.0;54.9;53.8;54.6;54.6;2,260,600.0
14/10/2024;55.2;55.5;54.9;54.9;54.9;1,875,000.0
11/10/2024;54.9;55.0;54.6;55.0;55.0;1,574,600.0
10/10/2024;55.4;55.5;54.7;54.8;54.8;1,431,500.0
9/10/2024;54.9;56.2;54.9;55.2;55.2;2,484,200.0
8/10/2024;55.2;55.2;54.8;54.9;54.9;1,741,600.0
7/10/2024;55.1;55.4;54.7;54.8;54.8;1,705,700.0
4/10/2024;55.6;56.0;55.3;55.5;55.5;3,077,900.0
3/10/2024;55.9;55.9;54.9;55.5;55.5;1,761,000.0
2/10/2024;56.8;56.8;56.0;56.3;56.3;1,581,100.0
1/10/2024;57.6;58.0;57.2;57.3;57.3;1,024,800.0
30/9/2024;57.8;57.9;57.3;57.6;57.6;1,333,900.0
27/9/2024;57.2;57.9;57.1;57.7;57.7;2,070,200.0
26/9/2024;56.7;57.2;56.7;57.0;57.0;1,224,000.0
25/9/2024;57.4;57.5;56.4;56.7;56.7;1,376,600.0
24/9/2024;57.3;57.8;57.2;57.6;57.6;1,140,400.0
23/9/2024;57.8;57.9;57.3;57.4;57.4;1,587,000.0
20/9/2024;58.0;58.0;57.5;57.6;57.6;1,943,000.0
19/9/2024;57.8;58.3;57.5;58.3;58.3;1,408,900.0
18/9/2024;57.3;57.5;57.1;57.5;57.5;1,355,000.0
17/9/2024;57.3;57.4;56.7;56.9;56.9;1,905,300.0
16/9/2024;57.5;57.6;57.3;57.3;57.3;1,352,500.0
13/9/2024;57.1;57.3;56.9;57.1;57.1;2,186,200.0
12/9/2024;57.0;57.1;56.6;56.8;56.8;3,677,600.0
11/9/2024;58.1;58.2;57.4;57.5;57.5;1,645,300.0
10/9/2024;58.2;58.3;57.9;58.1;58.1;965,000.0
9/9/2024;58.1;58.7;58.0;58.5;58.5;907,900.0
6/9/2024;58.5;58.7;57.6;57.7;57.7;1,660,200.0
5/9/2024;58.6;58.7;58.2;58.2;58.2;1,319,800.0
4/9/2024;58.0;59.0;58.0;58.5;58.5;1,992,900.0
3/9/2024;57.8;57.9;57.4;57.5;57.5;3,562,000.0
30/8/2024;56.2;56.4;55.8;56.3;56.3;1,669,700.0
29/8/2024;56.2;56.4;56.0;56.3;56.3;1,338,700.0
28/8/2024;56.1;56.4;55.9;56.1;56.1;721,900.0
27/8/2024;56.4;56.6;56.2;56.3;56.3;936,200.0
26/8/2024;56.2;56.6;56.1;56.3;56.3;979,600.0
23/8/2024;55.7;56.3;55.6;56.2;56.2;2,181,300.0
22/8/2024;55.2;55.3;54.9;55.2;55.2;1,629,100.0
21/8/2024;55.0;55.4;54.9;55.2;55.2;1,911,600.0
20/8/2024;54.6;54.9;54.5;54.8;54.8;699,400.0
19/8/2024;54.2;54.7;54.1;54.5;54.5;1,362,600.0
16/8/2024;54.1;54.3;53.9;54.1;54.1;1,439,100.0
15/8/2024;53.7;54.1;53.5;54.0;54.0;1,327,300.0
14/8/2024;53.4;53.9;53.2;53.5;53.5;1,622,700.0
13/8/2024;52.9;53.6;52.9;53.6;53.6;1,527,800.0
12/8/2024;52.5;52.5;52.1;52.2;52.2;1,444,900.0
9/8/2024;52.3;52.8;52.2;52.4;52.4;1,874,700.0
8/8/2024;51.8;52.4;51.7;52.1;52.1;1,925,500.0
7/8/2024;51.4;52.2;51.3;51.8;51.8;1,720,300.0
6/8/2024;50.6;51.3;50.5;51.0;51.0;1,597,800.0
5/8/2024;52.0;52.2;51.4;51.5;51.5;1,848,900.0
2/8/2024;53.2;53.4;52.2;53.1;53.1;2,499,200.0
1/8/2024;51.1;51.7;50.9;51.7;51.7;2,249,800.0
31/7/2024;51.7;51.9;51.5;51.8;51.8;1,787,800.0
30/7/2024;51.9;52.0;51.4;51.7;51.7;1,889,200.0
29/7/2024;52.0;52.1;51.4;52.1;52.1;2,927,300.0
26/7/2024;52.7;52.9;52.4;52.4;52.4;1,994,400.0
25/7/2024;52.7;53.4;52.6;53.1;53.1;4,689,000.0
24/7/2024;50.5;51.3;50.4;51.2;51.2;2,122,200.0
23/7/2024;50.6;50.6;50.2;50.4;50.4;1,140,800.0
22/7/2024;51.0;51.3;50.9;51.1;51.1;2,560,800.0
19/7/2024;50.2;50.6;50.0;50.6;50.6;2,087,300.0
18/7/2024;50.4;50.6;50.2;50.4;50.4;3,366,100.0
17/7/2024;49.8;50.5;49.8;50.2;50.2;1,918,600.0
16/7/2024;50.0;50.2;49.9;50.1;50.1;1,531,500.0
15/7/2024;50.9;51.0;50.1;50.2;50.2;1,913,200.0
12/7/2024;51.4;51.8;51.2;51.3;51.3;1,616,300.0
11/7/2024;51.4;51.5;50.9;51.2;51.2;1,785,700.0
10/7/2024;50.4;51.1;50.3;51.0;51.0;3,369,300.0
9/7/2024;49.7;50.1;49.6;50.1;50.1;3,091,400.0
8/7/2024;50.1;50.4;49.9;50.2;50.2;2,636,400.0
5/7/2024;49.4;49.8;49.0;49.7;49.7;2,902,400.0
3/7/2024;48.7;49.3;48.5;48.9;48.9;1,662,300.0
2/7/2024;48.9;48.9;48.5;48.5;48.5;2,653,900.0
1/7/2024;49.4;49.7;49.2;49.6;49.6;3,045,300.0
28/6/2024;48.1;49.0;48.1;48.5;48.5;3,048,900.0
27/6/2024;48.4;48.4;47.9;48.1;48.1;1,097,200.0
26/6/2024;48.2;48.9;48.2;48.3;48.3;4,095,600.0
25/6/2024;48.6;50.3;48.5;50.1;50.1;3,156,200.0
24/6/2024;48.4;49.2;48.4;49.0;49.0;5,560,200.0
21/6/2024;47.0;47.3;46.5;47.2;47.2;4,986,700.0
20/6/2024;46.9;47.2;46.8;46.9;46.9;2,627,600.0
18/6/2024;47.6;47.6;47.2;47.2;47.2;2,947,800.0
17/6/2024;46.7;47.3;46.4;47.3;47.3;2,578,100.0
14/6/2024;46.8;46.9;45.9;46.3;46.3;3,797,400.0
13/6/2024;47.4;47.6;47.1;47.5;47.5;2,244,700.0
12/6/2024;48.5;48.9;48.2;48.4;48.4;1,966,000.0
11/6/2024;48.2;48.6;48.0;48.5;48.5;5,399,100.0
10/6/2024;48.2;48.9;48.1;48.9;48.9;3,570,000.0
7/6/2024;49.3;49.4;48.9;49.0;49.0;1,284,200.0
6/6/2024;49.1;49.6;49.0;49.5;49.5;1,065,100.0
5/6/2024;49.6;49.8;49.1;49.1;49.1;1,956,200.0
4/6/2024;49.6;49.7;49.0;49.2;49.2;1,512,400.0
3/6/2024;48.5;49.4;48.5;49.3;49.3;1,976,000.0
31/5/2024;48.1;49.1;48.1;49.0;49.0;2,096,300.0
30/5/2024;47.7;48.2;47.5;47.8;47.8;1,167,900.0
29/5/2024;47.3;47.6;47.2;47.6;47.6;1,150,600.0
28/5/2024;48.4;48.5;47.8;47.9;47.9;1,804,500.0
24/5/2024;48.7;48.9;48.4;48.5;48.5;1,423,800.0
23/5/2024;49.5;49.6;48.6;49.0;49.0;2,781,500.0
22/5/2024;48.7;50.6;48.7;50.4;50.4;2,119,900.0
21/5/2024;48.6;49.0;48.6;49.0;49.0;725,500.0
20/5/2024;48.4;48.8;48.4;48.4;48.4;1,273,800.0
17/5/2024;48.6;48.7;48.3;48.7;48.7;838,700.0
16/5/2024;49.0;49.1;48.7;48.8;48.8;1,963,600.0
15/5/2024;49.5;49.7;48.8;49.0;49.0;4,258,000.0
14/5/2024;49.1;49.8;49.1;49.5;49.5;2,757,400.0
13/5/2024;49.8;50.3;49.8;50.2;50.2;1,254,400.0
10/5/2024;48.8;49.3;48.7;49.3;49.3;1,062,600.0
9/5/2024;48.2;48.8;48.1;48.7;48.7;1,122,000.0
8/5/2024;50.2;50.4;50.0;50.1;48.1;1,604,100.0
7/5/2024;49.4;49.8;49.4;49.6;47.6;1,243,300.0
6/5/2024;49.3;49.5;49.0;49.3;47.3;1,187,800.0
3/5/2024;49.5;49.6;49.0;49.0;47.0;1,113,900.0
2/5/2024;49.0;49.5;48.3;49.5;47.5;4,596,600.0
1/5/2024;49.2;50.4;48.9;50.0;48.0;1,363,500.0
30/4/2024;49.6;49.9;49.2;49.2;47.2;3,182,500.0
29/4/2024;49.2;49.5;49.0;49.1;47.1;3,286,200.0
26/4/2024;48.8;49.5;48.2;49.1;47.1;4,148,100.0
25/4/2024;48.8;49.8;48.7;49.4;47.4;6,469,800.0
24/4/2024;47.6;47.6;46.3;46.6;44.7;1,662,100.0
23/4/2024;47.1;48.4;47.0;47.7;45.8;1,664,900.0
22/4/2024;46.1;47.2;46.1;47.2;45.2;2,086,300.0
19/4/2024;45.9;46.7;45.8;46.3;44.4;3,272,000.0
18/4/2024;45.5;45.7;45.2;45.4;43.5;4,359,500.0
17/4/2024;46.3;46.4;45.9;46.1;44.2;3,714,900.0
16/4/2024;46.0;46.3;45.8;45.8;43.9;1,356,600.0
15/4/2024;46.8;46.9;46.0;46.2;44.4;1,997,200.0
